月份,贸易伙伴,出口量kg,金额,币种,来源文件
202503,塔吉克斯坦,98,11044,USD,customs-85177950-2025-breakdown-usd.csv
202503,塞内加尔,787,97213,USD,customs-85177950-2025-breakdown-usd.csv
202503,塞尔维亚,18,9755,USD,customs-85177950-2025-breakdown-usd.csv
202503,塞浦路斯,5,3188,USD,customs-85177950-2025-breakdown-usd.csv
202503,塞舌尔,3,719,USD,customs-85177950-2025-breakdown-usd.csv
202503,墨西哥,6167,11613748,USD,customs-85177950-2025-breakdown-usd.csv
202503,多哥,1,3166,USD,customs-85177950-2025-breakdown-usd.csv
202503,"多米尼加
",52,62175,USD,customs-85177950-2025-breakdown-usd.csv
202503,奥地利,133,129775,USD,customs-85177950-2025-breakdown-usd.csv
202503,委内瑞拉,6,3607,USD,customs-85177950-2025-breakdown-usd.csv
202503,孟加拉国,504,199754,USD,customs-85177950-2025-breakdown-usd.csv
202503,尼加拉瓜,3,11,USD,customs-85177950-2025-breakdown-usd.csv
202503,尼日利亚,2072,450434,USD,customs-85177950-2025-breakdown-usd.csv
202503,尼泊尔,119,34516,USD,customs-85177950-2025-breakdown-usd.csv
202503,巴基斯坦,5422,233254,USD,customs-85177950-2025-breakdown-usd.csv
202503,巴巴多斯,0,101,USD,customs-85177950-2025-breakdown-usd.csv
202503,巴拉圭,39,40657,USD,customs-85177950-2025-breakdown-usd.csv
202503,巴拿马,1396,1152967,USD,customs-85177950-2025-breakdown-usd.csv
202503,巴林,1,1454,USD,customs-85177950-2025-breakdown-usd.csv
202503,巴西,5340,3165365,USD,customs-85177950-2025-breakdown-usd.csv
202503,布基纳法索,26,6041,USD,customs-85177950-2025-breakdown-usd.csv
202503,希腊,50,7591,USD,customs-85177950-2025-breakdown-usd.csv
202503,开曼群岛,0,50,USD,customs-85177950-2025-breakdown-usd.csv
202503,德国,12181,10385380,USD,customs-85177950-2025-breakdown-usd.csv
202503,意大利,546,478303,USD,customs-85177950-2025-breakdown-usd.csv
202503,拉脱维亚,793,541543,USD,customs-85177950-2025-breakdown-usd.csv
202503,挪威,1259,1530883,USD,customs-85177950-2025-breakdown-usd.csv
202503,捷克,2102,723988,USD,customs-85177950-2025-breakdown-usd.csv
202503,摩尔多瓦,42,8212,USD,customs-85177950-2025-breakdown-usd.csv
202503,摩洛哥,26,15772,USD,customs-85177950-2025-breakdown-usd.csv
202503,文莱,4,854,USD,customs-85177950-2025-breakdown-usd.csv
202503,斐济,1,2002,USD,customs-85177950-2025-breakdown-usd.csv
202503,斯洛伐克,45,168452,USD,customs-85177950-2025-breakdown-usd.csv
202503,斯洛文尼亚,73,43541,USD,customs-85177950-2025-breakdown-usd.csv
202503,斯里兰卡,34,36909,USD,customs-85177950-2025-breakdown-usd.csv
202503,新加坡,11123,16990220,USD,customs-85177950-2025-breakdown-usd.csv
202503,新西兰,78,50720,USD,customs-85177950-2025-breakdown-usd.csv
202503,日本,3054,3866111,USD,customs-85177950-2025-breakdown-usd.csv
202503,智利,818,2063587,USD,customs-85177950-2025-breakdown-usd.csv
202503,柬埔寨,83,35050,USD,customs-85177950-2025-breakdown-usd.csv
202503,格鲁吉亚,60,181731,USD,customs-85177950-2025-breakdown-usd.csv
202503,比利时,2366,1115477,USD,customs-85177950-2025-breakdown-usd.csv
202503,毛里塔尼亚,9,2220,USD,customs-85177950-2025-breakdown-usd.csv
202503,毛里求斯,21,6282,USD,customs-85177950-2025-breakdown-usd.csv
202503,沙特阿拉伯,1381,399207,USD,customs-85177950-2025-breakdown-usd.csv
202503,法国,1391,571814,USD,customs-85177950-2025-breakdown-usd.csv
202503,法属波利尼西亚,2,3303,USD,customs-85177950-2025-breakdown-usd.csv
202503,波兰,2257,1069083,USD,customs-85177950-2025-breakdown-usd.csv
202503,波多黎各,8,3400,USD,customs-85177950-2025-breakdown-usd.csv
202503,波斯尼亚和黑塞哥维那,1,176,USD,customs-85177950-2025-breakdown-usd.csv
202503,泰国,15827,27195991,USD,customs-85177950-2025-breakdown-usd.csv
202503,津巴布韦,20,4480,USD,customs-85177950-2025-breakdown-usd.csv
202503,洪都拉斯,359,27558,USD,customs-85177950-2025-breakdown-usd.csv
202503,澳大利亚,1204,1191595,USD,customs-85177950-2025-breakdown-usd.csv
202503,爱尔兰,26374,47615376,USD,customs-85177950-2025-breakdown-usd.csv
202503,爱沙尼亚,14,20551,USD,customs-85177950-2025-breakdown-usd.csv
202503,牙买加,1135,12721,USD,customs-85177950-2025-breakdown-usd.csv
202503,特立尼达和多巴哥,3,435,USD,customs-85177950-2025-breakdown-usd.csv
202503,"玻利维亚
",8,13444,USD,customs-85177950-2025-breakdown-usd.csv
202503,瑞典,4844,1892755,USD,customs-85177950-2025-breakdown-usd.csv
202503,瑞士,460,467689,USD,customs-85177950-2025-breakdown-usd.csv
202503,瓦努阿图,3,778,USD,customs-85177950-2025-breakdown-usd.csv
202503,留尼汪,3,2402,USD,customs-85177950-2025-breakdown-usd.csv
202503,白俄罗斯,87,17331,USD,customs-85177950-2025-breakdown-usd.csv
202503,科威特,15,8668,USD,customs-85177950-2025-breakdown-usd.csv
202503,科特迪瓦,0,944,USD,customs-85177950-2025-breakdown-usd.csv
202503,秘鲁,163,94997,USD,customs-85177950-2025-breakdown-usd.csv
202503,突尼斯,16,16119,USD,customs-85177950-2025-breakdown-usd.csv
202503,立陶宛,39,9379,USD,customs-85177950-2025-breakdown-usd.csv
202503,约旦,100,24463,USD,customs-85177950-2025-breakdown-usd.csv
202503,纳米比亚,1,1622,USD,customs-85177950-2025-breakdown-usd.csv
202503,缅甸,213,382170,USD,customs-85177950-2025-breakdown-usd.csv
202503,罗马尼亚,446,387512,USD,customs-85177950-2025-breakdown-usd.csv
202503,美国,107806,182249487,USD,customs-85177950-2025-breakdown-usd.csv
202503,老挝,5,45157,USD,customs-85177950-2025-breakdown-usd.csv
202503,肯尼亚,808,99849,USD,customs-85177950-2025-breakdown-usd.csv
202503,芬兰,572,218639,USD,customs-85177950-2025-breakdown-usd.csv
202503,苏丹,240,230992,USD,customs-85177950-2025-breakdown-usd.csv
202503,英国,5161,4372314,USD,customs-85177950-2025-breakdown-usd.csv
202503,荷兰,13433,18560941,USD,customs-85177950-2025-breakdown-usd.csv
202503,"荷属圣马丁
",2,344,USD,customs-85177950-2025-breakdown-usd.csv
202503,莫桑比克,3,6070,USD,customs-85177950-2025-breakdown-usd.csv
202503,菲律宾,2616,1971462,USD,customs-85177950-2025-breakdown-usd.csv
202503,萨尔瓦多,6,11466,USD,customs-85177950-2025-breakdown-usd.csv
202503,葡萄牙,46,19920,USD,customs-85177950-2025-breakdown-usd.csv
202503,蒙古,31,14712,USD,customs-85177950-2025-breakdown-usd.csv
202503,西班牙,654,235656,USD,customs-85177950-2025-breakdown-usd.csv
202503,贝宁,118,100493,USD,customs-85177950-2025-breakdown-usd.csv
202503,赞比亚,19,19196,USD,customs-85177950-2025-breakdown-usd.csv
202503,越南,6526,3613684,USD,customs-85177950-2025-breakdown-usd.csv
202503,阿塞拜疆,105,232137,USD,customs-85177950-2025-breakdown-usd.csv
202503,阿富汗,47,34911,USD,customs-85177950-2025-breakdown-usd.csv
202503,阿尔及利亚,1261,333813,USD,customs-85177950-2025-breakdown-usd.csv
202503,阿尔巴尼亚,13,2712,USD,customs-85177950-2025-breakdown-usd.csv
202503,阿曼,29,78346,USD,customs-85177950-2025-breakdown-usd.csv
202503,阿根廷,175,78197,USD,customs-85177950-2025-breakdown-usd.csv
202503,阿联酋,4284,1511885,USD,customs-85177950-2025-breakdown-usd.csv
202503,韩国,5999,3438742,USD,customs-85177950-2025-breakdown-usd.csv
202503,马尔代夫,163,17400,USD,customs-85177950-2025-breakdown-usd.csv
202503,马拉维,55,5860,USD,customs-85177950-2025-breakdown-usd.csv
202503,马来西亚,107442,167249612,USD,customs-85177950-2025-breakdown-usd.csv
202503,马达加斯加,5,5796,USD,customs-85177950-2025-breakdown-usd.csv
202503,马里,15,5773,USD,customs-85177950-2025-breakdown-usd.csv
202503,黎巴嫩,913,75514,USD,customs-85177950-2025-breakdown-usd.csv
202504,不丹,78,26671,USD,customs-85177950-2025-breakdown-usd.csv
202504,中国台湾,21309,21319150,USD,customs-85177950-2025-breakdown-usd.csv
202504,中国澳门,23,20099,USD,customs-85177950-2025-breakdown-usd.csv
202504,中国香港,10321,23052690,USD,customs-85177950-2025-breakdown-usd.csv
202504,中非,9,1532,USD,customs-85177950-2025-breakdown-usd.csv
202504,丹麦,604,410375,USD,customs-85177950-2025-breakdown-usd.csv
202504,乌克兰,577,631915,USD,customs-85177950-2025-breakdown-usd.csv
202504,乌兹别克斯坦,133,36286,USD,customs-85177950-2025-breakdown-usd.csv
202504,乌干达,76,32373,USD,customs-85177950-2025-breakdown-usd.csv
202504,乌拉圭,16,3613,USD,customs-85177950-2025-breakdown-usd.csv
202504,乍得,11,1823,USD,customs-85177950-2025-breakdown-usd.csv
202504,也门,0,739,USD,customs-85177950-2025-breakdown-usd.csv
202504,亚美尼亚,26,15937,USD,customs-85177950-2025-breakdown-usd.csv
202504,以色列,623,1016019,USD,customs-85177950-2025-breakdown-usd.csv
202504,伊拉克,2326,119902,USD,customs-85177950-2025-breakdown-usd.csv
202504,伊朗,1,12,USD,customs-85177950-2025-breakdown-usd.csv
202504,俄罗斯,7160,3664077,USD,customs-85177950-2025-breakdown-usd.csv
202504,保加利亚,106,46096,USD,customs-85177950-2025-breakdown-usd.csv
202504,克罗地亚,20,11602,USD,customs-85177950-2025-breakdown-usd.csv
202504,冰岛,63,400122,USD,customs-85177950-2025-breakdown-usd.csv
202504,几内亚,4592,5498440,USD,customs-85177950-2025-breakdown-usd.csv
202504,几内亚比绍,11,1878,USD,customs-85177950-2025-breakdown-usd.csv
202504,刚果共和国,0,82,USD,customs-85177950-2025-breakdown-usd.csv
202504,刚果民主共和国,80,23167,USD,customs-85177950-2025-breakdown-usd.csv
202504,利比亚,89,13869,USD,customs-85177950-2025-breakdown-usd.csv
202504,利比里亚,0,1798,USD,customs-85177950-2025-breakdown-usd.csv
202504,加拿大,2530,1972689,USD,customs-85177950-2025-breakdown-usd.csv
202504,加纳,11,1692,USD,customs-85177950-2025-breakdown-usd.csv
202504,加蓬,2,1086,USD,customs-85177950-2025-breakdown-usd.csv
202504,匈牙利,3413,3606783,USD,customs-85177950-2025-breakdown-usd.csv
202504,北马其顿,4,5380,USD,customs-85177950-2025-breakdown-usd.csv
202504,南苏丹,0,4245,USD,customs-85177950-2025-breakdown-usd.csv
202504,南非,429,351471,USD,customs-85177950-2025-breakdown-usd.csv
202504,博茨瓦纳,0,26,USD,customs-85177950-2025-breakdown-usd.csv
202504,卡塔尔,7,4471,USD,customs-85177950-2025-breakdown-usd.csv
202504,卢森堡,30,31304,USD,customs-85177950-2025-breakdown-usd.csv
202504,印度,8737,2762271,USD,customs-85177950-2025-breakdown-usd.csv
202504,印度尼西亚,13598,2015951,USD,customs-85177950-2025-breakdown-usd.csv
202504,危地马拉,72,6294,USD,customs-85177950-2025-breakdown-usd.csv
202504,厄瓜多尔,958,68401,USD,customs-85177950-2025-breakdown-usd.csv
202504,古巴,1,32552,USD,customs-85177950-2025-breakdown-usd.csv
202504,吉尔吉斯斯坦,62,7413,USD,customs-85177950-2025-breakdown-usd.csv
202504,哈萨克斯坦,406,757418,USD,customs-85177950-2025-breakdown-usd.csv
202504,哥伦比亚,767,184475,USD,customs-85177950-2025-breakdown-usd.csv
202504,哥斯达黎加,10,38034,USD,customs-85177950-2025-breakdown-usd.csv
202504,喀麦隆,15,11129,USD,customs-85177950-2025-breakdown-usd.csv
202504,土库曼斯坦,7,3254,USD,customs-85177950-2025-breakdown-usd.csv
202504,土耳其,708,856471,USD,customs-85177950-2025-breakdown-usd.csv
202504,圭亚那,3,748,USD,customs-85177950-2025-breakdown-usd.csv
202504,坦桑尼亚,190,33020,USD,customs-85177950-2025-breakdown-usd.csv
202504,埃及,445,190914,USD,customs-85177950-2025-breakdown-usd.csv
202504,埃塞俄比亚,304,67034,USD,customs-85177950-2025-breakdown-usd.csv
202504,塔吉克斯坦,32,34767,USD,customs-85177950-2025-breakdown-usd.csv
202504,塞内加尔,1246,40681,USD,customs-85177950-2025-breakdown-usd.csv
202504,塞尔维亚,296,27242,USD,customs-85177950-2025-breakdown-usd.csv
202504,塞拉利昂,12,5563,USD,customs-85177950-2025-breakdown-usd.csv
202504,塞浦路斯,19,5235,USD,customs-85177950-2025-breakdown-usd.csv
202504,塞舌尔,2,3854,USD,customs-85177950-2025-breakdown-usd.csv
202504,墨西哥,7466,20810912,USD,customs-85177950-2025-breakdown-usd.csv
202504,多哥,3,921,USD,customs-85177950-2025-breakdown-usd.csv
202504,"多米尼加
",61,40438,USD,customs-85177950-2025-breakdown-usd.csv
202504,奥地利,210,466992,USD,customs-85177950-2025-breakdown-usd.csv
202504,委内瑞拉,31,13717,USD,customs-85177950-2025-breakdown-usd.csv
202504,孟加拉国,490,64160,USD,customs-85177950-2025-breakdown-usd.csv
202504,安哥拉,2,10869,USD,customs-85177950-2025-breakdown-usd.csv
202504,密克罗尼西亚联邦,5,24750,USD,customs-85177950-2025-breakdown-usd.csv
202504,尼加拉瓜,3,4282,USD,customs-85177950-2025-breakdown-usd.csv
202504,尼日利亚,2245,334971,USD,customs-85177950-2025-breakdown-usd.csv
202504,尼泊尔,11,1832,USD,customs-85177950-2025-breakdown-usd.csv
202504,巴基斯坦,754,138107,USD,customs-85177950-2025-breakdown-usd.csv
202504,巴布亚新几内亚,3,6150,USD,customs-85177950-2025-breakdown-usd.csv
202504,巴拉圭,66,109833,USD,customs-85177950-2025-breakdown-usd.csv
202504,巴拿马,441,167267,USD,customs-85177950-2025-breakdown-usd.csv
202504,巴林,29,9187,USD,customs-85177950-2025-breakdown-usd.csv
202504,巴西,7594,3119783,USD,customs-85177950-2025-breakdown-usd.csv
202504,布基纳法索,21,11759,USD,customs-85177950-2025-breakdown-usd.csv
202504,希腊,76,19353,USD,customs-85177950-2025-breakdown-usd.csv
202504,"库拉索
",0,106,USD,customs-85177950-2025-breakdown-usd.csv
202504,德国,13302,9279564,USD,customs-85177950-2025-breakdown-usd.csv
202504,意大利,282,198427,USD,customs-85177950-2025-breakdown-usd.csv
202504,拉脱维亚,967,392175,USD,customs-85177950-2025-breakdown-usd.csv
202504,挪威,975,1357312,USD,customs-85177950-2025-breakdown-usd.csv
202504,捷克,1900,829434,USD,customs-85177950-2025-breakdown-usd.csv
202504,摩尔多瓦,43,14488,USD,customs-85177950-2025-breakdown-usd.csv
202504,摩洛哥,104,43965,USD,customs-85177950-2025-breakdown-usd.csv
202504,文莱,47,47,USD,customs-85177950-2025-breakdown-usd.csv
202504,斐济,12,744,USD,customs-85177950-2025-breakdown-usd.csv
202504,斯威士兰,1,609,USD,customs-85177950-2025-breakdown-usd.csv
202504,斯洛伐克,151,105182,USD,customs-85177950-2025-breakdown-usd.csv
202504,斯洛文尼亚,196,21953,USD,customs-85177950-2025-breakdown-usd.csv
202504,斯里兰卡,27,138001,USD,customs-85177950-2025-breakdown-usd.csv
202504,新加坡,16362,12598759,USD,customs-85177950-2025-breakdown-usd.csv
202504,新喀里多尼亚,1,1854,USD,customs-85177950-2025-breakdown-usd.csv
202504,新西兰,66,70419,USD,customs-85177950-2025-breakdown-usd.csv
202504,日本,2592,2345926,USD,customs-85177950-2025-breakdown-usd.csv
202504,智利,191,66606,USD,customs-85177950-2025-breakdown-usd.csv
202504,柬埔寨,216,22936,USD,customs-85177950-2025-breakdown-usd.csv
202504,格陵兰,0,33,USD,customs-85177950-2025-breakdown-usd.csv
202504,格鲁吉亚,225,67885,USD,customs-85177950-2025-breakdown-usd.csv
202504,比利时,1421,724748,USD,customs-85177950-2025-breakdown-usd.csv
202504,毛里塔尼亚,20,5182,USD,customs-85177950-2025-breakdown-usd.csv
202504,毛里求斯,1,2713,USD,customs-85177950-2025-breakdown-usd.csv
202504,沙特阿拉伯,365,127586,USD,customs-85177950-2025-breakdown-usd.csv
202504,法国,1019,624224,USD,customs-85177950-2025-breakdown-usd.csv
202504,"法属圣马丁
",1,224,USD,customs-85177950-2025-breakdown-usd.csv
202504,法属波利尼西亚,2,1122,USD,customs-85177950-2025-breakdown-usd.csv
202504,波兰,1301,630817,USD,customs-85177950-2025-breakdown-usd.csv
202504,波多黎各,1,310,USD,customs-85177950-2025-breakdown-usd.csv
202504,波斯尼亚和黑塞哥维那,0,29,USD,customs-85177950-2025-breakdown-usd.csv
202504,泰国,40991,78817687,USD,customs-85177950-2025-breakdown-usd.csv
202504,津巴布韦,24,23830,USD,customs-85177950-2025-breakdown-usd.csv
202504,洪都拉斯,31,4779,USD,customs-85177950-2025-breakdown-usd.csv
202504,澳大利亚,2501,1828050,USD,customs-85177950-2025-breakdown-usd.csv
202504,爱尔兰,5885,5455967,USD,customs-85177950-2025-breakdown-usd.csv
202504,爱沙尼亚,10,22220,USD,customs-85177950-2025-breakdown-usd.csv
202504,牙买加,1,3135,USD,customs-85177950-2025-breakdown-usd.csv
202504,特立尼达和多巴哥,5,1363,USD,customs-85177950-2025-breakdown-usd.csv
202504,"玻利维亚
",38,4307,USD,customs-85177950-2025-breakdown-usd.csv
202504,瑞典,3050,1329517,USD,customs-85177950-2025-breakdown-usd.csv
202504,瑞士,128,80158,USD,customs-85177950-2025-breakdown-usd.csv
202504,留尼汪,10,12703,USD,customs-85177950-2025-breakdown-usd.csv
202504,白俄罗斯,75,7722,USD,customs-85177950-2025-breakdown-usd.csv
202504,百慕大,1,3464,USD,customs-85177950-2025-breakdown-usd.csv
202504,科威特,258,18821,USD,customs-85177950-2025-breakdown-usd.csv
202504,科摩罗,41,10817,USD,customs-85177950-2025-breakdown-usd.csv
202504,科特迪瓦,358,425684,USD,customs-85177950-2025-breakdown-usd.csv
202504,秘鲁,667,346210,USD,customs-85177950-2025-breakdown-usd.csv
202504,立陶宛,19,9857,USD,customs-85177950-2025-breakdown-usd.csv
202504,索马里,1,841,USD,customs-85177950-2025-breakdown-usd.csv
202504,约旦,42,18743,USD,customs-85177950-2025-breakdown-usd.csv
202504,纳米比亚,1,3107,USD,customs-85177950-2025-breakdown-usd.csv
202504,缅甸,13,445,USD,customs-85177950-2025-breakdown-usd.csv
202504,罗马尼亚,223,305245,USD,customs-85177950-2025-breakdown-usd.csv
202504,美国,59957,95269728,USD,customs-85177950-2025-breakdown-usd.csv
202504,老挝,13,5514,USD,customs-85177950-2025-breakdown-usd.csv
202504,肯尼亚,1036,104576,USD,customs-85177950-2025-breakdown-usd.csv
202504,芬兰,311,143689,USD,customs-85177950-2025-breakdown-usd.csv
202504,苏丹,213,72188,USD,customs-85177950-2025-breakdown-usd.csv
202504,英国,4303,3140437,USD,customs-85177950-2025-breakdown-usd.csv
202504,荷兰,13602,12903140,USD,customs-85177950-2025-breakdown-usd.csv
202504,莫桑比克,5,1274,USD,customs-85177950-2025-breakdown-usd.csv
202504,莱索托,27,7441,USD,customs-85177950-2025-breakdown-usd.csv
202504,菲律宾,563,1662170,USD,customs-85177950-2025-breakdown-usd.csv
202504,萨尔瓦多,0,2100,USD,customs-85177950-2025-breakdown-usd.csv
202504,葡萄牙,104,65291,USD,customs-85177950-2025-breakdown-usd.csv
202504,蒙古,42,28957,USD,customs-85177950-2025-breakdown-usd.csv
202504,西班牙,435,244930,USD,customs-85177950-2025-breakdown-usd.csv
202504,贝宁,46,23187,USD,customs-85177950-2025-breakdown-usd.csv
202504,赞比亚,196,5987,USD,customs-85177950-2025-breakdown-usd.csv
202504,越南,4931,2766707,USD,customs-85177950-2025-breakdown-usd.csv
202504,阿塞拜疆,36,8899,USD,customs-85177950-2025-breakdown-usd.csv
202504,阿富汗,19,89648,USD,customs-85177950-2025-breakdown-usd.csv
202504,阿尔及利亚,143,34379,USD,customs-85177950-2025-breakdown-usd.csv
